,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2076,2019-560,US Open,Hard,128,G,20190826,124,106432,12,,Borna Coric,R,,CRO,22.7789185489,105539,,,Evgeny Donskoy,R,185.0,RUS,29.297741273099998,7-6(7) 6-3 6-0,5,R128,115.0,10.0,3.0,72.0,43.0,40.0,23.0,14.0,0.0,0.0,10.0,5.0,95.0,56.0,42.0,16.0,14.0,3.0,7.0,12.0,2160.0,122.0,443.0
2077,2019-560,US Open,Hard,128,G,20190826,125,105777,,,Grigor Dimitrov,R,188.0,BUL,28.279260780300003,104312,,,Andreas Seppi,R,190.0,ITA,35.5099247091,6-1 6-7(2) 6-4 6-3,5,R128,162.0,13.0,3.0,115.0,67.0,49.0,29.0,20.0,4.0,7.0,6.0,3.0,129.0,81.0,45.0,30.0,19.0,14.0,21.0,78.0,722.0,77.0,735.0
2079,2019-560,US Open,Hard,128,G,20190826,127,111794,,,Kamil Majchrzak,R,,POL,23.6167008898,111797,,,Nicolas Jarry,R,,CHI,23.874058863800002,6-7(2) 7-6(5) 7-6(6) 1-6 6-4,5,R128,220.0,11.0,8.0,171.0,93.0,71.0,48.0,29.0,8.0,12.0,33.0,4.0,186.0,126.0,95.0,30.0,27.0,2.0,4.0,94.0,557.0,73.0,820.0
2080,2019-560,US Open,Hard,128,G,20190826,128,106426,31,,Christian Garin,R,,CHI,23.2388774812,111153,,,Christopher Eubanks,R,,USA,23.3073237509,3-6 7-6(5) 6-4 6-7(4) 6-3,5,R128,213.0,15.0,9.0,167.0,103.0,74.0,34.0,28.0,6.0,10.0,11.0,11.0,160.0,100.0,75.0,28.0,26.0,6.0,11.0,32.0,1321.0,188.0,265.0
2081,2019-560,US Open,Hard,128,G,20190826,129,200282,,,Alex De Minaur,R,,AUS,20.5201916496,105732,,,Pierre Hugues Herbert,R,188.0,FRA,28.4407939767,6-4 6-2 6-7(6) 7-5,5,R128,185.0,11.0,9.0,143.0,82.0,64.0,25.0,22.0,4.0,8.0,7.0,5.0,132.0,72.0,45.0,29.0,21.0,5.0,13.0,38.0,1270.0,48.0,1038.0
2082,2019-560,US Open,Hard,128,G,20190826,130,105614,,,Bradley Klahn,L,190.0,USA,29.015742642,106329,,,Thiago Monteiro,L,,BRA,25.237508555799998,6-3 6-2 6-3,5,R128,107.0,14.0,4.0,68.0,46.0,39.0,13.0,13.0,1.0,2.0,5.0,6.0,90.0,52.0,33.0,14.0,13.0,7.0,13.0,108.0,503.0,101.0,532.0
2083,2019-560,US Open,Hard,128,G,20190826,131,105453,7,,Kei Nishikori,R,178.0,JPN,29.6563997262,105477,,,Marco Trungelliti,R,,ARG,29.5660506502,6-1 4-1 RET,5,R128,47.0,1.0,4.0,35.0,20.0,18.0,8.0,6.0,0.0,0.0,2.0,3.0,33.0,14.0,9.0,4.0,6.0,3.0,7.0,7.0,4005.0,205.0,237.0
2084,2019-560,US Open,Hard,128,G,20190826,132,126094,,,Andrey Rublev,R,,RUS,21.8480492813,126774,8,,Stefanos Tsitsipas,R,,GRE,21.037645448299997,6-4 6-7(5) 7-6(7) 7-5,5,R128,234.0,14.0,6.0,157.0,92.0,68.0,34.0,24.0,10.0,13.0,20.0,7.0,186.0,102.0,70.0,42.0,24.0,15.0,20.0,43.0,1066.0,8.0,3455.0
2085,2019-560,US Open,Hard,128,G,20190826,133,104468,,,Gilles Simon,R,183.0,FRA,34.661190965100005,106216,,,Bjorn Fratangelo,R,,USA,26.1026694045,5-7 7-5 7-5 7-5,5,R128,259.0,9.0,7.0,159.0,89.0,60.0,34.0,24.0,16.0,23.0,5.0,7.0,192.0,98.0,66.0,38.0,24.0,16.0,25.0,40.0,1240.0,117.0,474.0
2086,2019-560,US Open,Hard,128,G,20190826,134,126156,,,Antonie Hoang,R,,FRA,23.808350444899997,104919,,,Leonardo Mayer,R,188.0,ARG,32.2819986311,3-6 6-2 6-7(6) 6-1 6-3,5,R128,214.0,5.0,9.0,137.0,82.0,62.0,33.0,22.0,2.0,4.0,9.0,13.0,153.0,79.0,58.0,33.0,24.0,8.0,15.0,104.0,524.0,95.0,555.0
2087,2019-560,US Open,Hard,128,G,20190826,135,106401,28,,Nick Kyrgios,R,193.0,AUS,24.3312799452,105449,,,Steve Johnson,R,188.0,USA,29.6700889802,6-3 7-6(1) 6-4,5,R128,122.0,24.0,8.0,84.0,50.0,44.0,19.0,16.0,3.0,4.0,4.0,4.0,100.0,56.0,37.0,21.0,16.0,3.0,7.0,30.0,1430.0,86.0,610.0
2088,2019-560,US Open,Hard,128,G,20190826,136,126610,24,,Matteo Berrettini,R,,ITA,23.370294319,104755,,,Richard Gasquet,R,185.0,FRA,33.188227241599996,6-4 6-3 2-6 6-2,5,R128,163.0,18.0,8.0,119.0,72.0,55.0,22.0,18.0,9.0,11.0,6.0,6.0,108.0,67.0,50.0,17.0,17.0,4.0,8.0,25.0,1535.0,36.0,1280.0
2089,2019-560,US Open,Hard,128,G,20190826,137,111442,,,Jordan Thompson,R,,AUS,25.3497604381,105311,,,Joao Sousa,R,185.0,POR,30.4065708419,6-3 6-2 6-4,5,R128,125.0,3.0,3.0,78.0,57.0,45.0,13.0,14.0,1.0,1.0,5.0,0.0,108.0,74.0,48.0,14.0,13.0,10.0,14.0,55.0,976.0,44.0,1061.0
2090,2019-560,US Open,Hard,128,G,20190826,138,200615,,,Alexei Popyrin,R,,AUS,20.0574948665,105643,,,Federico Delbonis,L,190.0,ARG,28.889801505799998,6-1 7-5 7-6(5),5,R128,124.0,9.0,7.0,104.0,65.0,52.0,17.0,16.0,4.0,6.0,6.0,4.0,96.0,58.0,38.0,17.0,16.0,4.0,10.0,105.0,521.0,67.0,869.0
2091,2019-560,US Open,Hard,128,G,20190826,139,105062,,,Mikhail Kukushkin,R,183.0,KAZ,31.665982204000002,105138,10,,Roberto Bautista Agut,R,183.0,ESP,31.364818617399997,3-6 6-1 6-4 3-6 6-3,5,R128,199.0,6.0,2.0,152.0,97.0,62.0,27.0,22.0,5.0,10.0,10.0,4.0,119.0,65.0,42.0,31.0,22.0,3.0,10.0,47.0,1041.0,10.0,2575.0
2092,2019-560,US Open,Hard,128,G,20190826,140,104792,13,,Gael Monfils,R,193.0,FRA,32.9828884326,105077,,,Albert Ramos,L,188.0,ESP,31.605749486700002,7-6(2) 6-4 6-3,5,R128,133.0,8.0,0.0,97.0,55.0,41.0,22.0,16.0,4.0,6.0,1.0,7.0,102.0,56.0,37.0,21.0,16.0,10.0,15.0,13.0,2140.0,51.0,1019.0
2093,2019-560,US Open,Hard,128,G,20190826,141,105657,,,Marius Copil,R,193.0,ROU,28.856947296399998,200005,,,Ugo Humbert,L,,FRA,21.166324435299998,6-3 5-7 7-6(11) 4-6 6-1,5,R128,255.0,17.0,9.0,185.0,112.0,88.0,35.0,26.0,8.0,12.0,5.0,3.0,151.0,88.0,64.0,37.0,25.0,7.0,12.0,93.0,562.0,63.0,909.0
2094,2019-560,US Open,Hard,128,G,20190826,142,105967,,,Henri Laaksonen,R,,SUI,27.403148528400003,106065,,,Marco Cecchinato,R,,ITA,26.9021218344,7-6(3) 7-6(6) 2-6 3-6 7-6(2),5,R128,232.0,20.0,7.0,200.0,114.0,81.0,46.0,28.0,7.0,12.0,13.0,6.0,183.0,114.0,85.0,36.0,28.0,9.0,11.0,119.0,462.0,66.0,880.0
2095,2019-560,US Open,Hard,128,G,20190826,143,133430,,,Denis Shapovalov,L,,CAN,20.3641341547,200000,18,,Felix Auger Aliassime,R,,CAN,19.0472279261,6-1 6-1 6-4,5,R128,98.0,3.0,8.0,73.0,40.0,34.0,18.0,12.0,5.0,5.0,0.0,6.0,73.0,47.0,31.0,7.0,12.0,4.0,10.0,33.0,1310.0,19.0,1750.0
2096,2019-560,US Open,Hard,128,G,20190826,144,104665,,,Pablo Andujar,R,180.0,ESP,33.5879534565,106378,30,,Kyle Edmund,R,,GBR,24.629705681,3-6 7-6(1) 7-5 5-7 6-2,5,R128,261.0,7.0,9.0,170.0,101.0,72.0,32.0,27.0,11.0,17.0,12.0,6.0,173.0,99.0,63.0,40.0,27.0,9.0,16.0,70.0,850.0,31.0,1325.0
2097,2019-560,US Open,Hard,128,G,20190826,145,132283,,,Lorenzo Sonego,R,,ITA,24.2929500342,104719,,,Marcel Granollers,R,190.0,ESP,33.371663244400004,6-3 6-4 6-4,5,R128,141.0,10.0,3.0,89.0,57.0,44.0,17.0,15.0,3.0,5.0,3.0,2.0,85.0,46.0,27.0,19.0,14.0,5.0,10.0,49.0,1029.0,91.0,576.0
2098,2019-560,US Open,Hard,128,G,20190826,146,122330,,,Alexander Bublik,R,,KAZ,22.1902806297,105053,,,Santiago Giraldo,R,188.0,COL,31.745379876799998,2-6 6-0 7-5 3-6 6-4,5,R128,194.0,21.0,19.0,153.0,79.0,57.0,33.0,22.0,8.0,15.0,1.0,3.0,143.0,94.0,58.0,20.0,23.0,9.0,18.0,75.0,808.0,232.0,200.0
2099,2019-560,US Open,Hard,128,G,20190826,147,105341,,,Thomas Fabbiano,R,,ITA,30.250513347,106233,4,,Dominic Thiem,R,185.0,AUT,25.9767282683,6-4 3-6 6-3 6-2,5,R128,143.0,10.0,5.0,112.0,78.0,59.0,19.0,18.0,9.0,10.0,14.0,3.0,99.0,57.0,43.0,20.0,18.0,4.0,8.0,87.0,610.0,4.0,4925.0
2100,2019-560,US Open,Hard,128,G,20190826,148,100644,6,,Alexander Zverev,R,198.0,GER,22.349075975399998,105430,,,Radu Albot,R,,MDA,29.787816564,6-1 6-3 3-6 4-6 6-2,5,R128,190.0,9.0,8.0,119.0,79.0,55.0,19.0,21.0,2.0,7.0,3.0,9.0,155.0,88.0,54.0,26.0,22.0,10.0,19.0,6.0,4005.0,41.0,1137.0
2102,2019-560,US Open,Hard,128,G,20190826,150,105379,,,Aljaz Bedene,R,181.0,SLO,30.1054072553,106075,,,Jozef Kovalik,R,,SVK,26.8062970568,6-3 6-4 7-5,5,R128,137.0,19.0,3.0,91.0,51.0,41.0,20.0,15.0,4.0,6.0,8.0,4.0,107.0,57.0,30.0,27.0,16.0,5.0,11.0,80.0,685.0,362.0,102.0
2103,2019-560,US Open,Hard,128,G,20190826,151,105332,29,,Benoit Paire,R,196.0,FRA,30.2997946612,111790,,,Brayden Schnur,R,,CAN,24.1451060917,6-2 6-4 6-4,5,R128,108.0,9.0,6.0,69.0,38.0,32.0,20.0,14.0,0.0,1.0,6.0,3.0,98.0,61.0,41.0,12.0,14.0,9.0,14.0,26.0,1508.0,92.0,568.0
2104,2019-560,US Open,Hard,128,G,20190826,152,106043,20,,Diego Sebastian Schwartzman,R,170.0,ARG,27.0253251198,104898,,,Robin Haase,R,190.0,NED,32.3887748118,6-3 7-6(6) 6-0,5,R128,119.0,2.0,2.0,87.0,50.0,38.0,22.0,13.0,4.0,6.0,6.0,4.0,92.0,49.0,33.0,18.0,15.0,10.0,17.0,21.0,1725.0,143.0,376.0
2105,2019-560,US Open,Hard,128,G,20190826,153,106078,,,Egor Gerasimov,R,,BLR,26.787132101300003,144750,,,Lloyd George Muirhead Harris,R,,RSA,22.4996577687,7-5 7-6(5) 7-6(3),5,R128,160.0,13.0,6.0,123.0,73.0,58.0,28.0,20.0,4.0,5.0,14.0,8.0,131.0,85.0,67.0,16.0,18.0,8.0,10.0,129.0,406.0,100.0,535.0
2106,2019-560,US Open,Hard,128,G,20190826,154,105815,,,Tennys Sandgren,R,,USA,28.0958247775,104542,,,Jo Wilfried Tsonga,R,188.0,FRA,34.3572895277,1-6 6-7(2) 6-4 7-6(5) 7-5,5,R128,235.0,13.0,3.0,156.0,103.0,80.0,29.0,28.0,5.0,8.0,11.0,4.0,170.0,103.0,85.0,35.0,27.0,9.0,11.0,72.0,826.0,65.0,885.0
2107,2019-560,US Open,Hard,128,G,20190826,155,105577,,,Vasek Pospisil,R,193.0,CAN,29.1745379877,111575,9,,Karen Khachanov,R,,RUS,23.2635181383,4-6 7-5 7-5 4-6 6-3,5,R128,231.0,15.0,7.0,185.0,104.0,80.0,39.0,27.0,9.0,12.0,7.0,10.0,135.0,71.0,56.0,42.0,26.0,2.0,6.0,216.0,214.0,9.0,2890.0
2108,2019-560,US Open,Hard,128,G,20190826,156,104545,14,,John Isner,R,206.0,USA,34.332648870599996,104198,,,Guillermo Garcia Lopez,R,188.0,ESP,36.2272416153,6-3 6-4 6-4,5,R128,118.0,29.0,1.0,74.0,57.0,50.0,11.0,14.0,1.0,1.0,5.0,2.0,101.0,54.0,34.0,28.0,15.0,10.0,14.0,14.0,2075.0,165.0,326.0
2109,2019-560,US Open,Hard,128,G,20190826,157,105526,,,Jan Lennard Struff,R,,GER,29.3360711841,134770,,,Casper Ruud,R,,NOR,20.6762491444,6-4 6-4 6-2,5,R128,125.0,20.0,4.0,77.0,36.0,33.0,26.0,14.0,1.0,1.0,4.0,8.0,114.0,66.0,43.0,20.0,14.0,10.0,14.0,37.0,1280.0,54.0,980.0
2110,2019-560,US Open,Hard,128,G,20190826,158,105649,,,Cedrik Marcel Stebe,L,183.0,GER,28.8788501027,105936,,,Filip Krajinovic,R,185.0,SRB,27.4934976044,6-3 4-6 6-4 7-6(6),5,R128,177.0,7.0,7.0,128.0,85.0,61.0,16.0,20.0,5.0,11.0,2.0,2.0,119.0,75.0,50.0,19.0,22.0,4.0,12.0,256.0,172.0,52.0,1018.0
2111,2019-560,US Open,Hard,128,G,20190826,159,105227,22,,Marin Cilic,R,198.0,CRO,30.907597535900003,105373,,,Martin Klizan,L,190.0,SVK,30.1245722108,6-3 6-2 7-6(6),5,R128,129.0,17.0,9.0,92.0,54.0,46.0,18.0,16.0,1.0,2.0,6.0,4.0,92.0,51.0,35.0,21.0,14.0,5.0,9.0,23.0,1590.0,83.0,619.0
2112,2019-560,US Open,Hard,128,G,20190826,160,104269,32,,Fernando Verdasco,L,188.0,ESP,35.7782340862,104735,,,Tobias Kamke,R,180.0,GER,33.2648870637,6-3 3-6 6-1 6-2,5,R128,142.0,12.0,7.0,98.0,67.0,55.0,14.0,17.0,4.0,6.0,0.0,8.0,110.0,51.0,34.0,26.0,16.0,9.0,15.0,34.0,1310.0,231.0,201.0
2113,2019-560,US Open,Hard,128,G,20190826,161,111202,,,Hyeon Chung,R,,KOR,23.2689938398,124014,,,Ernesto Escobedo,R,,USA,23.143052703600002,3-6 6-4 6-7(5) 6-4 6-2,5,R128,217.0,17.0,4.0,155.0,103.0,78.0,26.0,25.0,12.0,15.0,19.0,4.0,156.0,83.0,58.0,42.0,25.0,7.0,13.0,170.0,313.0,206.0,237.0
2114,2019-560,US Open,Hard,128,G,20190826,162,106423,,,Thanasi Kokkinakis,R,,AUS,23.375770020500003,125802,,,Ilya Ivashka,R,,BLR,25.5003422313,6-3 7-6(8) 6-7(4) 6-2,5,R128,228.0,14.0,8.0,140.0,74.0,66.0,26.0,21.0,8.0,10.0,5.0,4.0,135.0,79.0,57.0,26.0,22.0,3.0,9.0,203.0,239.0,144.0,376.0
2115,2019-560,US Open,Hard,128,G,20190826,163,104745,2,,Rafael Nadal,L,185.0,ESP,33.229295003400004,105357,,,John Millman,R,183.0,AUS,30.1984941821,6-3 6-2 6-2,5,R128,128.0,6.0,3.0,77.0,44.0,35.0,19.0,13.0,3.0,3.0,4.0,0.0,87.0,59.0,37.0,10.0,12.0,10.0,15.0,2.0,7945.0,60.0,936.0
2116,2019-560,US Open,Hard,128,G,20190826,164,104925,1,,Novak Djokovic,R,188.0,SRB,32.2628336756,106228,,,Juan Ignacio Londero,R,,ARG,26.028747433299998,6-4 7-6(3) 6-1,5,R64,135.0,7.0,8.0,82.0,42.0,30.0,19.0,14.0,3.0,8.0,6.0,5.0,103.0,64.0,31.0,18.0,16.0,9.0,18.0,1.0,11685.0,56.0,970.0
2117,2019-560,US Open,Hard,128,G,20190826,165,106045,,,Denis Kudla,R,180.0,USA,27.022587269000002,105583,27,,Dusan Lajovic,R,180.0,SRB,29.155373032199996,7-5 7-5 0-6 6-3,5,R64,161.0,10.0,8.0,129.0,68.0,50.0,30.0,20.0,5.0,10.0,8.0,1.0,121.0,87.0,58.0,15.0,19.0,7.0,12.0,111.0,491.0,29.0,1441.0
2119,2019-560,US Open,Hard,128,G,20190826,167,103893,,,Paolo Lorenzi,R,183.0,ITA,37.6947296372,200175,,,Miomir Kecmanovic,R,,SRB,19.9863107461,7-6(11) 6-7(2) 7-6(2) 3-6 6-3,5,R64,288.0,21.0,14.0,202.0,106.0,83.0,45.0,29.0,4.0,9.0,13.0,8.0,196.0,114.0,82.0,45.0,28.0,7.0,12.0,135.0,396.0,50.0,1026.0
2120,2019-560,US Open,Hard,128,G,20190826,168,136440,,,Dominik Koepfer,L,,GER,25.325119780999998,124187,,,Reilly Opelka,R,,USA,21.993155373,6-4 6-4 7-6(2),5,R64,147.0,8.0,6.0,116.0,69.0,52.0,26.0,16.0,7.0,8.0,24.0,1.0,107.0,66.0,50.0,15.0,16.0,3.0,6.0,118.0,474.0,42.0,1076.0
2121,2019-560,US Open,Hard,128,G,20190826,169,105932,17,,Nikoloz Basilashvili,R,185.0,RUS,27.5044490075,202385,,,Jenson Brooksby,U,,USA,18.830937713900003,3-6 7-6(3) 7-5 6-2,5,R64,184.0,5.0,15.0,131.0,66.0,44.0,33.0,20.0,3.0,10.0,8.0,5.0,148.0,86.0,57.0,24.0,22.0,12.0,21.0,18.0,1985.0,394.0,88.0
2122,2019-560,US Open,Hard,128,G,20190826,170,103852,,,Feliciano Lopez,L,188.0,ESP,37.930184804899994,106415,,,Yoshihito Nishioka,L,,JPN,23.9123887748,6-7(7) 6-0 6-4 6-4,5,R64,185.0,28.0,9.0,107.0,50.0,43.0,36.0,20.0,3.0,4.0,6.0,6.0,166.0,107.0,61.0,30.0,19.0,23.0,29.0,61.0,923.0,59.0,946.0
2123,2019-560,US Open,Hard,128,G,20190826,171,106421,5,,Daniil Medvedev,R,,RUS,23.537303216999998,106198,,,Hugo Dellien,R,,BOL,26.1930184805,6-3 7-5 5-7 6-3,5,R64,163.0,16.0,6.0,115.0,62.0,47.0,26.0,21.0,8.0,14.0,0.0,0.0,142.0,110.0,61.0,15.0,21.0,17.0,26.0,5.0,4125.0,84.0,618.0
2124,2019-560,US Open,Hard,128,G,20190826,172,103819,3,,Roger Federer,R,185.0,SUI,38.0479123888,106000,,,Damir Dzumhur,R,172.0,BIH,27.266255989,3-6 6-2 6-3 6-4,5,R64,142.0,16.0,4.0,119.0,82.0,63.0,16.0,18.0,6.0,8.0,2.0,8.0,117.0,76.0,49.0,21.0,18.0,4.0,9.0,3.0,6950.0,99.0,535.0
2125,2019-560,US Open,Hard,128,G,20190826,173,105554,,,Daniel Evans,R,175.0,GBR,29.2594113621,106298,25,,Lucas Pouille,R,185.0,FRA,25.503080082100002,6-4 6-3 6-7(4) 6-4,5,R64,190.0,5.0,3.0,128.0,80.0,56.0,26.0,20.0,5.0,9.0,13.0,8.0,150.0,72.0,48.0,35.0,22.0,12.0,20.0,58.0,955.0,27.0,1475.0
2126,2019-560,US Open,Hard,128,G,20190826,174,105807,,,Pablo Carreno Busta,R,188.0,ESP,28.1232032854,105575,,,Ricardas Berankis,R,175.0,LTU,29.180013689299997,6-4 6-7(3) 6-2 6-0,5,R64,162.0,5.0,7.0,127.0,83.0,60.0,22.0,18.0,11.0,13.0,5.0,8.0,121.0,65.0,43.0,21.0,19.0,4.0,12.0,69.0,852.0,68.0,857.0
2127,2019-560,US Open,Hard,128,G,20190826,175,105676,15,,David Goffin,R,163.0,BEL,28.717316906199997,106296,,,Gregoire Barrere,R,183.0,FRA,25.5222450376,6-2 6-2 6-2,5,R64,86.0,8.0,5.0,65.0,35.0,30.0,18.0,12.0,0.0,1.0,2.0,4.0,71.0,43.0,27.0,8.0,12.0,5.0,12.0,15.0,2055.0,109.0,496.0
2128,2019-560,US Open,Hard,128,G,20190826,176,105777,,,Grigor Dimitrov,R,188.0,BUL,28.279260780300003,106432,12,,Borna Coric,R,,CRO,22.7789185489,W/O,5,R64,,,,,,,,,,,,,,,,,,,,78.0,722.0,12.0,2160.0
2129,2019-560,US Open,Hard,128,G,20190826,177,111794,,,Kamil Majchrzak,R,,POL,23.6167008898,104655,,,Pablo Cuevas,R,180.0,URU,33.6481861739,6-7(3) 6-4 2-6 6-4 6-1,5,R64,197.0,11.0,7.0,128.0,79.0,55.0,31.0,23.0,4.0,8.0,8.0,5.0,157.0,96.0,59.0,34.0,25.0,10.0,17.0,94.0,557.0,53.0,1013.0
2130,2019-560,US Open,Hard,128,G,20190826,178,200282,,,Alex De Minaur,R,,AUS,20.5201916496,106426,31,,Christian Garin,R,,CHI,23.2388774812,6-3 7-5 6-3,5,R64,141.0,6.0,3.0,99.0,58.0,46.0,23.0,15.0,5.0,6.0,5.0,8.0,107.0,56.0,36.0,24.0,15.0,9.0,14.0,38.0,1270.0,32.0,1321.0
2131,2019-560,US Open,Hard,128,G,20190826,179,105453,7,,Kei Nishikori,R,178.0,JPN,29.6563997262,105614,,,Bradley Klahn,L,190.0,USA,29.015742642,6-2 4-6 6-3 7-5,5,R64,164.0,2.0,5.0,106.0,53.0,38.0,32.0,19.0,5.0,9.0,18.0,8.0,126.0,64.0,49.0,23.0,20.0,12.0,20.0,7.0,4005.0,108.0,503.0
2132,2019-560,US Open,Hard,128,G,20190826,180,126094,,,Andrey Rublev,R,,RUS,21.8480492813,104468,,,Gilles Simon,R,183.0,FRA,34.661190965100005,6-2 RET,5,R64,41.0,2.0,2.0,26.0,10.0,8.0,11.0,4.0,4.0,4.0,0.0,0.0,26.0,22.0,13.0,0.0,4.0,3.0,5.0,43.0,1066.0,40.0,1240.0
2133,2019-560,US Open,Hard,128,G,20190826,181,106401,28,,Nick Kyrgios,R,193.0,AUS,24.3312799452,126156,,,Antonie Hoang,R,,FRA,23.808350444899997,6-4 6-2 6-4,5,R64,118.0,24.0,1.0,80.0,56.0,39.0,18.0,14.0,3.0,5.0,3.0,9.0,97.0,56.0,35.0,19.0,14.0,7.0,13.0,30.0,1430.0,104.0,524.0
2134,2019-560,US Open,Hard,128,G,20190826,182,126610,24,,Matteo Berrettini,R,,ITA,23.370294319,111442,,,Jordan Thompson,R,,AUS,25.3497604381,7-5 7-6(5) 4-6 6-1,5,R64,177.0,13.0,5.0,117.0,66.0,57.0,29.0,21.0,2.0,5.0,4.0,2.0,131.0,84.0,61.0,21.0,21.0,5.0,10.0,25.0,1535.0,55.0,976.0
2135,2019-560,US Open,Hard,128,G,20190826,183,200615,,,Alexei Popyrin,R,,AUS,20.0574948665,105062,,,Mikhail Kukushkin,R,183.0,KAZ,31.665982204000002,2-6 7-5 6-3 6-2,5,R64,155.0,15.0,6.0,127.0,71.0,48.0,29.0,19.0,11.0,16.0,3.0,2.0,103.0,65.0,36.0,21.0,18.0,3.0,10.0,105.0,521.0,47.0,1041.0
2136,2019-560,US Open,Hard,128,G,20190826,184,104792,13,,Gael Monfils,R,193.0,FRA,32.9828884326,105657,,,Marius Copil,R,193.0,ROU,28.856947296399998,6-3 6-2 6-2,5,R64,83.0,5.0,6.0,74.0,47.0,40.0,14.0,13.0,5.0,6.0,4.0,5.0,67.0,34.0,24.0,11.0,12.0,3.0,9.0,13.0,2140.0,93.0,562.0
2137,2019-560,US Open,Hard,128,G,20190826,185,133430,,,Denis Shapovalov,L,,CAN,20.3641341547,105967,,,Henri Laaksonen,R,,SUI,27.403148528400003,6-4 7-6(2) 6-2,5,R64,111.0,14.0,6.0,86.0,45.0,38.0,28.0,16.0,0.0,0.0,1.0,11.0,100.0,57.0,40.0,22.0,15.0,6.0,9.0,33.0,1310.0,119.0,462.0
2138,2019-560,US Open,Hard,128,G,20190826,186,104665,,,Pablo Andujar,R,180.0,ESP,33.5879534565,132283,,,Lorenzo Sonego,R,,ITA,24.2929500342,6-2 6-4 6-2,5,R64,115.0,1.0,3.0,69.0,41.0,31.0,22.0,13.0,1.0,1.0,8.0,5.0,81.0,54.0,34.0,8.0,13.0,4.0,9.0,70.0,850.0,49.0,1029.0
2139,2019-560,US Open,Hard,128,G,20190826,187,122330,,,Alexander Bublik,R,,KAZ,22.1902806297,105341,,,Thomas Fabbiano,R,,ITA,30.250513347,6-7(3) 5-7 6-4 6-3 6-3,5,R64,220.0,48.0,26.0,196.0,95.0,78.0,44.0,27.0,10.0,12.0,3.0,8.0,161.0,105.0,70.0,35.0,26.0,8.0,13.0,75.0,808.0,87.0,610.0
2141,2019-560,US Open,Hard,128,G,20190826,189,105379,,,Aljaz Bedene,R,181.0,SLO,30.1054072553,105332,29,,Benoit Paire,R,196.0,FRA,30.2997946612,4-6 6-7(3) 6-2 7-5 7-6(4),5,R64,243.0,15.0,13.0,202.0,119.0,84.0,44.0,28.0,12.0,16.0,16.0,21.0,183.0,101.0,78.0,34.0,28.0,8.0,14.0,80.0,685.0,26.0,1508.0
2142,2019-560,US Open,Hard,128,G,20190826,190,106043,20,,Diego Sebastian Schwartzman,R,170.0,ARG,27.0253251198,106078,,,Egor Gerasimov,R,,BLR,26.787132101300003,6-4 6-2 6-0,5,R64,98.0,1.0,4.0,69.0,41.0,33.0,12.0,12.0,2.0,4.0,5.0,7.0,86.0,55.0,31.0,8.0,12.0,9.0,17.0,21.0,1725.0,129.0,406.0
2143,2019-560,US Open,Hard,128,G,20190826,191,105815,,,Tennys Sandgren,R,,USA,28.0958247775,105577,,,Vasek Pospisil,R,193.0,CAN,29.1745379877,6-3 6-7(4) 6-3 6-4,5,R64,169.0,6.0,5.0,129.0,69.0,54.0,36.0,22.0,3.0,4.0,9.0,2.0,109.0,60.0,49.0,26.0,19.0,0.0,4.0,72.0,826.0,216.0,214.0
2144,2019-560,US Open,Hard,128,G,20190826,192,104545,14,,John Isner,R,206.0,USA,34.332648870599996,105526,,,Jan Lennard Struff,R,,GER,29.3360711841,6-3 7-6(4) 7-6(5),5,R64,135.0,22.0,1.0,102.0,72.0,60.0,15.0,19.0,2.0,3.0,18.0,6.0,102.0,46.0,36.0,32.0,16.0,4.0,6.0,14.0,2075.0,37.0,1280.0
2145,2019-560,US Open,Hard,128,G,20190826,193,105227,22,,Marin Cilic,R,198.0,CRO,30.907597535900003,105649,,,Cedrik Marcel Stebe,L,183.0,GER,28.8788501027,4-6 6-3 7-5 6-3,5,R64,178.0,13.0,11.0,132.0,72.0,59.0,27.0,20.0,5.0,8.0,11.0,3.0,113.0,67.0,45.0,25.0,20.0,6.0,12.0,23.0,1590.0,256.0,172.0
2146,2019-560,US Open,Hard,128,G,20190826,194,111202,,,Hyeon Chung,R,,KOR,23.2689938398,104269,32,,Fernando Verdasco,L,188.0,ESP,35.7782340862,1-6 2-6 7-5 6-3 7-6(3),5,R64,202.0,8.0,9.0,141.0,90.0,66.0,22.0,25.0,6.0,12.0,10.0,6.0,151.0,99.0,68.0,30.0,24.0,8.0,12.0,170.0,313.0,34.0,1310.0
2147,2019-560,US Open,Hard,128,G,20190826,195,104745,2,,Rafael Nadal,L,185.0,ESP,33.229295003400004,106423,,,Thanasi Kokkinakis,R,,AUS,23.375770020500003,W/O,5,R64,,,,,,,,,,,,,,,,,,,,2.0,7945.0,203.0,239.0
